Unnamed: 0,product_id,title,authors,original_price,current_price,quantity,category,n_review,avg_rating,manufacturer,discount_percentage,Revenue
1609,187827438,Vọng Lâu Tử Thần,Agatha Christie,120000,88800,277,Truyện Trinh Thám,49,5.0,Nxb Trẻ,26.0,24597600
1610,196515661,Văn Phòng Thám Tử Quái Vật - Tập 12,Sho Aimoto,30000,26100,268,Others,32,5.0,Nxb Trẻ,13.0,6994800
1611,103284675,Buồng Tắm,Jean,80000,44000,391,Tiểu Thuyết,65,4.8,Nhà Xuất Bản Hội Nhà Văn,45.0,17204000
1612,30757184,Ngôi Nhà Nghìn Hành Lang,Diana Wynne Jones,108000,64800,1050,Others,44,4.8,Unknown,40.0,68040000
1613,194033594,"Combo 2 Sách ID Tổng Ôn Toán Học, Sách Ôn Thi Thptqg Có Đáp Án Chi Tiết (Tập1 + Tập 2)",Moon,400000,245000,44,Others,9,5.0,Nhà Xuất Bản Hồng Đức,38.75,10780000
1614,170708209,Montessori Toddler - Em Bé Tập Đi Montessori,Simone Davies,214000,143800,306,Sách Làm Cha Mẹ,27,5.0,Nhà Xuất Bản Phụ Nữ Việt Nam,32.8,44002800
1615,186290810,Chú Bé Rắc Rối (Tái Bản 2022),Nguyễn Nhật Ánh,38000,27300,104,Truyện Ngắn - Tản Văn - Tạp Văn,13,5.0,Nxb Trẻ,28.16,2839200
1616,101782486,"Làm Ra Làm, Chơi Ra Chơi (Tái Bản)",Cal Newport,159000,105000,1033,Sách Kỹ Năng Làm Việc,167,4.7,Nhà Xuất Bản Công Thương,33.96,108465000
1617,190601858,Tạo lập kế hoạch kinh doanh for Dummies,Veechi Curtis,249000,174300,104,Bài Học Kinh Doanh,10,5.0,Nhà Xuất Bản Công Thương,30.0,18127200
1618,84950236,Người Nhạy Cảm Trong Thế Giới Vô Cảm,Ilse Sand,85000,59500,1034,Others,203,4.8,Nhà Xuất Bản Lao Động,30.0,61523000
1619,971704,Tạo Lập Mô Hình Kinh Doanh (Tái bản),Alexander Osterwalder,299000,182400,4816,Bài Học Kinh Doanh,307,4.7,Unknown,39.0,878438400
1620,1750249,Phân Tích Chứng Khoán,Benjamin Graham,499000,325001,9776,Sách Kỹ Năng Làm Việc,550,4.7,Unknown,34.87,3177209776
1621,1041102,Giáo Trình Hán Ngữ Tập 1 - Quyển Thượng (Phiên Bản Mới - App),Dương Ký Châu (Chủ Biên),89000,89000,417,Sách Học Tiếng Hoa,15,4.5,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,0.0,37113000
1622,168559524,Gia Đình Tỉnh Thức,Shefali Tsabary,209000,146300,447,Sách Làm Cha Mẹ,57,5.0,Nhà Xuất Bản Lao Động,30.0,65396100
1623,196422807,Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Booster Pack - Mối Uy Hiếp Ở Punk Hazard,Eiichiro Oda,25000,25000,215,Others,31,5.0,Nhà Xuất Bản Kim Đồng,0.0,5375000
1624,95039245,Sách Tư Duy Tâm Lý Hay Nhất - Thuật đọc tâm,Unknown,239000,160130,37,Others,3,5.0,Nhà Xuất Bản Thanh Niên,33.0,5924810
1625,45321622,Cuộc Trốn Chạy Của Josef Mengele,Olivier Guez,100000,50000,298,Tiểu Thuyết,47,4.8,Nhà Xuất Bản Hội Nhà Văn,50.0,14900000
1626,520358,Tuyển Tập Mario Puzo (Trọn Bộ 5 Quyển),Mario Puzo,610000,432000,4124,Tác Phẩm Kinh Điển,418,4.7,Unknown,29.18,1781568000
1627,199177649,Pixi Thông Thái - Kỹ Năng Sơ Cứu,Nhiều Tác Giả,22000,13200,18,Others,0,0.0,Nhà Xuất Bản Thế Giới,40.0,237600
1628,145300485,Kỳ Tích Là Tên Gọi Khác Của Nỗ Lực,23Thang12,124000,87001,1500,Truyện Ngắn - Tản Văn - Tạp Văn,254,4.8,Nhà Xuất Bản Phụ Nữ Việt Nam,29.84,130501500
1629,72511282,Bộ Sách Tự Xóa Thông Minh - Bé Học Toán Mỗi Ngày (5 -7 tuổi) (Tặng Kèm Bút Xóa),Unknown,89000,59700,942,Kiến Thức - Bách Khoa,164,4.8,Nhà Xuất Bản Mỹ Thuật,32.92,56237400
1630,172069382,Einstein Cuộc Đời Và Vũ Trụ,Walter Isaacson,319000,227500,55,Others,10,4.8,Nhà Xuất Bản Thế Giới,28.68,12512500
1631,186286182,Những Chàng Trai Xấu Tính (Tái Bản 2022),Nguyễn Nhật Ánh,35000,25900,118,Truyện Ngắn - Tản Văn - Tạp Văn,8,4.8,Nxb Trẻ,26.0,3056200
1632,83004183,Nhóc Miko! Cô Bé Nhí Nhảnh 34,Ono Eriko,20000,16400,2115,Others,529,5.0,Nxb Trẻ,18.0,34686000
1633,199614166,Trái Cây Đại Chiến Zombie - Thế Giới Khủng Long: Tập 3: Trận Chiến Xuyên Thời Gian,Tiếu Giang Nam,89000,66400,22,Others,0,0.0,Nhà Xuất Bản Phụ Nữ Việt Nam,25.39,1460800
1634,184629951,Bộ Sách Gieo Trồng Hạnh Phúc (4 Cuốn),Thích Nhất Hạnh,359000,251300,46,Sách Nghệ Thuật Sống Đẹp,2,5.0,Nhà Xuất Bản Lao Động,30.0,11559800
1635,19913969,Khi Bàn Chân Chạm Vào Đất Mẹ,Nhiều Tác Giả,135000,100000,498,Others,52,4.8,Nhà Xuất Bản Dân Trí,25.93,49800000
1636,167685123,Vượt Bẫy Cảm Xúc,Unknown,188000,107100,217,Others,31,5.0,Nhà Xuất Bản Dân Trí,43.03,23240700
1637,52631361,Combo 4 Cuốn Mô Hình Kinh Doanh Dành Cho Những Người Khởi Nghiệp: Tạo Lập Mô Hình Kinh Doanh + Mô Hình Kinh Doanh Nhóm + Tạo Lập Mô Hình Kinh Doanh Cá Nhân + Thiết Kế Giải Pháp Giá Trị,Unknown,1236000,1066000,2,Bài Học Kinh Doanh,0,0.0,Nhà Xuất Bản Thế Giới,13.75,2132000
1638,86049349,YOGA NÂNG CAO - Chạm tới giới hạn bản thân,Phan Thị Nga,275000,155000,212,Others,42,5.0,Nhà Xuất Bản Dân Trí,43.64,32860000
1639,8835539,Vĩ Đại Do Lựa Chọn (Tái Bản),Jim Collins,145000,104400,3740,Others,193,5.0,Unknown,28.0,390456000
1640,195288800,Combo 2 Cuốn Khám Phá Sứ Mệnh Với Câu Hỏi Tại Sao – Bắt Đầu Với Câu Hỏi Tại Sao,Simon Sinek,208000,145600,58,Others,5,5.0,Nhà Xuất Bản Công Thương,30.0,8444800
1641,168576286,Kính Vạn Hoa - 16 - Người Giúp Việc Khác Thường - Ngủ Quên Trên Đồi - Kẻ Thần Bí (Tái Bản 2022),Nguyễn Nhật Ánh,86000,68700,7,Văn Học Thiếu Nhi,2,5.0,Nhà Xuất Bản Kim Đồng,20.12,480900
1642,101818123,Bill Marriott - Những Quyết Định Lịch Sử Làm Nên Đế Chế Khách Sạn Thành Công Nhất Thế Giới,Unknown,299000,182400,281,Others,47,5.0,Nhà Xuất Bản Thế Giới,39.0,51254400
1643,53095305,Trong Chúng Tôi Có Kẻ Nói Dối,Unknown,139000,76450,569,Tiểu Thuyết,122,4.7,Nhà Xuất Bản Hội Nhà Văn,45.0,43500050
1644,14645355,How Things Work - Cách Mọi Vật Vận Hành,T.J.Resler,255000,216750,5,Kiến Thức - Bách Khoa,1,5.0,Unknown,15.0,1083750
1645,201622315,HOÀNG HÔN CỦA BẦY MÃNH THÚ - Marc Levy - Thiên Thạch dịch – Nhã Nam - NXB Hội Nhà Văn (Bìa mềm),Unknown,189000,161000,2802,Truyện Trinh Thám,0,0.0,Nhà Xuất Bản Hội Nhà Văn,14.81,451122000
1646,189765038,Python lập trình thuật toán,Bùi Việt Hà,95000,95000,271,Others,37,5.0,Nhà Xuất Bản Đại Học Quốc Gia Hà Nội,0.0,25745000
1647,189657050,Vivre Card - Thẻ Dữ Liệu Nhân Vật One Piece Starter Set - Tập 2 [Tặng Kèm Obi],Eiichiro Oda,120000,112000,307,Others,65,5.0,Nhà Xuất Bản Kim Đồng,6.67,34384000
1648,193895773,Content Marketing Trong Kỷ Nguyên 4.0 ( Tái Bản),Alexander Jutkowitz,169000,101400,88,Sách Marketing - Bán Hàng,5,5.0,Nhà Xuất Bản Lao Động,40.0,8923200
1649,33543681,Chuyện Về Cô Gái Ấy,Ichikawa Takuji,108000,59400,943,Tiểu Thuyết,112,4.8,Unknown,45.0,56014200
1650,44627532,Cẩm Nang Hướng Dẫn Thải Độc & Chế Độ Ăn Uống Lành Mạnh,Trần Bích Hà,145000,101500,3368,Others,298,4.8,Unknown,30.0,341852000
1651,155463014,Quốc Gia Khởi Nghiệp - Câu Chuyện Về Nền Kinh Tế Thần Kỳ Của Israel (Tái Bản),Dan Senor,209000,138000,427,Others,62,4.8,Nhà Xuất Bản Thế Giới,33.97,58926000
1652,199179211,FANGS - Khi Ma Cà Rồng Phải Lòng Người Sói,Sarah Andersen,45000,39900,56,Truyện Ngắn - Tản Văn - Tạp Văn,11,4.5,Nhà Xuất Bản Kim Đồng,11.33,2234400
1653,75601401,Nghệ Thuật Bán Hàng Bằng Câu Chuyện,Paul Smith,180000,129600,854,Sách Marketing - Bán Hàng,114,5.0,Nhà Xuất Bản Hồng Đức,28.0,110678400
1654,109982956,Leonardo Da Vinci - Thiên Tài Toàn Năng,Rasmus Hoài Nam,60000,37400,228,Kiến Thức - Bách Khoa,33,5.0,Nhà Xuất Bản Thanh Niên,37.67,8527200
1655,160082484,Thực Hành Drucker,William A. Cohen,165000,99000,180,"Sách Quản Trị, Lãnh Đạo",12,4.8,Nhà Xuất Bản Dân Trí,40.0,17820000
1656,200705613,Doraemon Movie Story: Nobita Và Cuộc Đại Thủy Chiến Sở Xứ Sở Người Cá (Tái Bản 2022),Fujiko F Fujio,32000,32000,2802,Others,0,0.0,Nhà Xuất Bản Kim Đồng,0.0,89664000
1657,196515668,"Quán Rượu Dị Giới ""Nobu"" - Tập 11",Natsuya Semikawa,40000,32000,137,Others,16,5.0,Nxb Trẻ,20.0,4384000
1658,75697499,Đảo Mộng Mơ - Ấn Bản Kỷ Niệm 10 Năm Xuất Bản Lần Đầu,Nguyễn Nhật Ánh,200000,116001,1876,Văn Học Thiếu Nhi,446,5.0,Nhà Xuất Bản Văn Học,42.0,217617876
1659,1639671,Ngay Bây Giờ Hoặc Không Bao Giờ (Tái Bản),J. S. Scott,79000,52800,5698,Others,212,4.7,Unknown,33.16,300854400
1660,544731,Giáo Trình Chuẩn HSK 2 - Bài Học (Kèm file MP3),Khương Lệ Bình,198000,153600,95,Sách Học Tiếng Hoa,9,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,22.42,14592000
1661,55078233,#Hashtag 01: Drink - Kinh Doanh Đồ Uống Tại Thị Trường Việt Nam (Tái bản 2020),Unknown,200000,140000,1092,Sách Marketing - Bán Hàng,153,4.8,Nhà Xuất Bản Lao Động,30.0,152880000
1662,196515659,Harry Potter Và Chiếc Cốc Lửa (Tái Bản 2022),J.K.Rowling,310000,229400,60,Truyện Dài,12,4.6,Nxb Trẻ,26.0,13764000
1663,204828516,Cổ Tích Việt Nam - Trạng Lường Cân Voi,Linh Nhi,16000,11900,17,Others,1,5.0,Nhà Xuất Bản Mỹ Thuật,25.62,202300
1664,196932337,5 phút tư duy logic - Tập 2 (Cơ bản),Sony Global Education,118000,80001,48,Kiến Thức - Bách Khoa,2,5.0,Nhà Xuất Bản Thế Giới,32.2,3840048
1665,204803602,Tô Màu Siêu Anh Hùng: Siêu Nhân,Hương Bình,16000,10000,7,Tô Màu - Luyện Chữ,0,0.0,Nhà Xuất Bản Mỹ Thuật,37.5,70000
1666,192721381,Tục Thế Kỳ Nhân,Phùng Kí Tài,225000,225000,1,Truyện Ngắn - Tản Văn - Tạp Văn,0,0.0,Nhà Xuất Bản Hội Nhà Văn,0.0,225000
1667,206837303,Chữa Lành Những Sang Chấn Tuổi Thơ,Oprah Winfrey,220000,147400,15,Others,0,0.0,Nhà Xuất Bản Thế Giới,33.0,2211000
1668,8704163,Thống Kê Trong Kinh Tế Và Kinh Doanh - Statistics For Business And Economics,David R. Anderson,440000,418000,1231,Others,181,4.8,Nhà Xuất Bản Kinh Tế Tphcm,5.0,514558000
1669,50247846,Giúp Trẻ Xử Lý Cơn Cáu Giận - 57 Bài Luyện Tập Để Điều Khiển Cơn Giận Của Trẻ,Shoko Kanno,85000,59500,1030,Sách Làm Cha Mẹ,74,4.8,Nhà Xuất Bản Lao Động,30.0,61285000
1670,179063566,Thôn Tám Mộ,Yokomizo Seishi,135000,104000,350,Truyện Trinh Thám,73,5.0,Nhà Xuất Bản Hồng Đức,22.96,36400000
1671,196932303,Lịch sử bóng đá bằng tranh,David Squires,280000,168000,64,Kiến Thức - Bách Khoa,12,4.8,Nhà Xuất Bản Dân Trí,40.0,10752000
1672,165807360,Tiếng Trung giao tiếp buôn bán,Unknown,359000,359000,32,Sách Học Tiếng Hoa,1,5.0,Nhà Xuất Bản Dân Trí,0.0,11488000
1673,9687416,Để Trở Thành Người Bán Hàng Giỏi Nhất Thế Giới,Stanley H. Brown,168000,120900,2396,Sách Kỹ Năng Làm Việc,148,4.8,Nhà Xuất Bản Hồng Đức,28.04,289676400
1674,32314535,Japonisme – Những Điều Rất Nhật Bản,Erin Niimi Longhurst,149000,118000,2882,Others,314,4.6,Unknown,20.81,340076000
1675,9687409,Thôi Miên Bằng Ngôn Từ,Joe Vitale,169000,121600,6780,Others,470,4.6,Unknown,28.05,824448000
1676,13312178,Combo Tôi Tự Học và Óc Sáng Suốt ( Tặng Kèm Sổ Tay ),Thu Giang - Nguyễn Duy Cần,180000,156600,2146,Others,296,4.8,Nxb Trẻ,13.0,336063600
1677,44010975,Có  Người Sực Tỉnh Cơn Mơ (Tái bản),Nguyễn Thiên Ngân,79000,79000,954,Others,95,5.0,Unknown,0.0,75366000
1678,160082482,Quán Canh Bò Hầm Của Kẻ Cắp Quá Khứ,Youngtak Kim,216000,129600,257,Truyện Giả Tưởng - Huyền Bí - Phiêu Lưu,61,4.8,Nhà Xuất Bản Hà Nội,40.0,33307200
1679,186290790,Đi qua hoa cúc (Tái Bản 2022),Nguyễn Nhật Ánh,40000,27600,176,Truyện Ngắn - Tản Văn - Tạp Văn,23,4.8,Nxb Trẻ,31.0,4857600
1680,394013,Trọn Bộ 6 Tập: Tru Tiên (Tái Bản),Tiêu Đỉnh,780000,410001,3680,Others,450,4.8,Unknown,47.44,1508803680
1681,71907876,Từ Điển Tiếng “Em”,Khotudien,69000,45001,19986,Others,5173,4.8,Nhà Xuất Bản Phụ Nữ Việt Nam,34.78,899389986
1682,56801013,Kẻ Lừa Đảo Chân Thật,E. Lockhart,118000,59000,272,Truyện Dài,45,4.8,Nhà Xuất Bản Hội Nhà Văn,50.0,16048000
1683,207400594,"""Đức Phật"" nơi công sở",Tezuka Osamu,75000,52500,4,Others,1,5.0,Nhà Xuất Bản Hà Nội,30.0,210000
1684,170098856,Đi Vòng Thế Giới Vẫn Quanh Một Người,Lam,96000,73000,610,Others,118,4.8,Nhà Xuất Bản Phụ Nữ Việt Nam,23.96,44530000
1685,138143167,Flow - Dòng Chảy,Mihaly Csikszentmihalyi,228000,205200,1,Others,0,0.0,Nhà Xuất Bản Dân Trí,10.0,205200
1686,58732189,Liệu Pháp Tâm Lý: Ứng Dụng Màu Sắc Thay Đổi Cuộc Sống,Unknown,159000,111300,2364,Others,480,4.8,Nhà Xuất Bản Công Thương,30.0,263113200
1687,176550205,Black Jack 09 (Bìa Mền),Osamu Tezuka,30000,26100,1035,Others,128,5.0,Nxb Trẻ,13.0,27013500
1688,9843940,Con Dê Zlateh Và Những Truyện Khác,Isaac Bashevis Singer,130000,88001,707,Truyện Dài,43,5.0,Unknown,32.31,62216707
1689,9687403,"The Book Of Leadership - Dẫn Dắt Bản Thân, Đội Nhóm Và Tổ Chức Vươn Xa",Anthony Gell,218000,156900,7737,Others,562,4.8,Unknown,28.03,1213935300
1690,148802212,Phong Ma Yến Tước Tập 1 - Nuối Tiếc Giang Hồ,Unknown,215000,183000,2802,Tiểu Thuyết,0,0.0,Nhà Xuất Bản Hà Nội,14.88,512766000
1691,111581991,Chuyển hóa cuộc đời - Vươn tới thành công,Unknown,290000,290000,499,Sách Chiêm Tinh - Horoscope,66,4.8,Nhà Xuất Bản Công Thương,0.0,144710000
1692,200039678,Những Tấm lòng Cao cả (Bản mới 2022 - Kèm hình minh họa),Edmond De Amicis,90000,45000,29,Tác Phẩm Kinh Điển,1,5.0,Nhà Xuất Bản Đồng Nai,50.0,1305000
1693,36399672,Trò Đùa Của Sự Ngẫu Nhiên,Nassim Nicholas Taleb,179000,113200,2084,Others,203,4.6,Unknown,36.76,235908800
1694,205851873,"Sách Bizbooks - Sự thông minh trong hài hước: Nói tinh tế, dễ vào tim",Lý Thế Cường,139000,139000,19,Others,0,0.0,Nhà Xuất Bản Hồng Đức,0.0,2641000
1695,173135247,"Tiền Đấu Với Vàng (Tái Bản): Đồng Đô-La, Tiêu Chuẩn Vàng, Chứng Khoán Hóa Và Câu Chuyện Kì Lạ Về Hệ Thống Tài Chính Thế Giới (Tái Bản Đổi Tên Và Hiệu Đính Sự Lụi Tàn Của Đồng Tiền)",James Rickards,159000,112000,199,"Sách Tài Chính, Tiền Tệ",34,4.7,Nhà Xuất Bản Tài Chính,29.56,22288000
1696,170490710,"Bàn Về Cách Sống – Đối Thoại Giữa Triết Gia, Bác Sĩ Và Nhà Sư",Christophe Andre,139000,97300,257,Others,40,4.8,Nhà Xuất Bản Hà Nội,30.0,25006100
1697,198426986,Hồ Sơ Tâm Lý Học - Tâm Thần Hay Kẻ Điên,Unknown,149000,149000,16,Others,1,5.0,Nhà Xuất Bản Thanh Niên,0.0,2384000
1698,74793317,Infinite Dendrogram 02 - Những Quái Thú Bất Tử,Kaidou Sakon,125000,118750,6,Light Novel,2,5.0,Nhà Xuất Bản Hà Nội,5.0,712500
1699,68620091,COMBO SÁCH SONG NGỮ (Tin vào chính mình + Ping Vượt ao tù ra biển lớn),Unknown,166000,149400,2802,Others,0,0.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,10.0,418618800
1700,161426354,Netflix - Phá Bỏ Nguyên Tắc Để Bứt Phá,Reed Hastings,198000,142400,410,Bài Học Kinh Doanh,44,5.0,Nxb Trẻ,28.08,58384000
1701,155416328,90 Ngày Làm Chủ Cảm Xúc - Chinh Phục Hạnh Phúc Tập 3 (Tái bản 2021),Tuệ An,270000,230000,2802,Others,0,0.0,Nhà Xuất Bản Hồng Đức,14.81,644460000
1702,198733996,The Design Thinking Life Playbook: Tư Duy Thiết Kế Ứng Dụng Trong Cuộc Sống,Unknown,239000,239000,2802,Sách Kỹ Năng Làm Việc,0,0.0,Nhà Xuất Bản Công Thương,0.0,669678000
1703,11472231,Combo Giáo Trình Chuẩn HSK 4 Bài Học và Giáo Trình Chuẩn HSK 4 Bài Tập ( Tặng Kèm Viết ),Khương Lệ Bình,772000,580800,595,Sách Học Tiếng Hoa,98,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,24.77,345576000
1704,72540039,Combo Bộ 3 Cuốn: EHON - Thông Minh Cho Trẻ Mẫu Giáo (Gồm 3 Cuốn: Xếp Hàng Làm Gì Thế? Ai Đang Trốn Ấy Nhỉ? Kẹt Xe Lâu Quá Vậy?),Satoru Onishi,156000,133000,2802,Truyện Tranh Ehon,0,0.0,Nhà Xuất Bản Thế Giới,14.74,372666000
1705,68049234,Đừng Để Mất Bò - 7 Bước Quản Lý Cửa Hàng Hiệu Quả Và Chống Thất Thoát,Trần Thanh Phong,169000,144000,4126,Bài Học Kinh Doanh,713,5.0,Nhà Xuất Bản Đà Nẵng,14.79,594144000
1706,177477619,"Luật Doanh Nghiệp (Hiện Hành) (Sửa Đổi, Bổ Sung Năm 2022)",Unknown,103700,103700,2802,Others,0,0.0,Nhà Xuất Bản Chính Trị Quốc Gia Sự Thật,0.0,290567400
1707,206850438,5 phút tư duy logic - Tập 3: Nâng cao,Sony Global Education,134000,80400,11,Kiến Thức - Bách Khoa,0,0.0,Nhà Xuất Bản Thế Giới,40.0,884400
1708,140360872,Để Xây Dựng Doanh Nghiệp Hiệu Quả (Tái Bản),Michael E Gerber,139000,90800,491,"Sách Quản Trị, Lãnh Đạo",51,5.0,Nhà Xuất Bản Công Thương,34.68,44582800
1709,206310909,Tài chính cá nhân cho mẹ Việt,Unknown,199000,159200,23,Others,4,5.0,Nhà Xuất Bản Lao Động,20.0,3661600
1710,109298270,Cẩm Nang Con Gái (Tái Bản),Violeta Basic,68000,38700,649,Others,69,4.8,Nhà Xuất Bản Tổng Hợp Tp.Hcm,43.09,25116300
1711,84595858,Tôi Vỡ Tan Để Ánh Sáng Ngập Tràn,Bianca Sparacino,99000,73100,3406,Truyện Ngắn - Tản Văn - Tạp Văn,643,4.8,Nhà Xuất Bản Thanh Niên,26.16,248978600
1712,2449681,Sách Tương Tác - Big Book - Cuốn Sách Khổng Lồ Về Các Ngôi Sao Và Các Hành Tinh (Tái Bản),Emily Bone,168000,159600,42,Kiến Thức - Bách Khoa,3,5.0,Unknown,5.0,6703200
1713,134846272,Education - Kinh Doanh Giáo Dục Tại Thị Trường Việt Nam,Rio Book,220000,154000,567,Others,72,4.6,Nhà Xuất Bản Dân Trí,30.0,87318000
1714,2776871,"Sách PACE Books - Chốt sales – Đàm phán thành công (Closing) - Craig Christensen, Sean Frontz, Dennis Susa",Craig Christensen,105000,65500,1949,Bài Học Kinh Doanh,55,4.5,Unknown,37.62,127659500
1715,21435670,Animorphs - Người Hóa Thú - Tập 12 - Phản Ứng,K.A Applegate,66000,26400,354,Truyện Giả Tưởng - Huyền Bí - Phiêu Lưu,14,5.0,Nhà Xuất Bản Hội Nhà Văn,60.0,9345600
1716,70524093,Góc Khuất Của Yêu Thương ,Choi Kwanghuyn,98000,74100,1698,Truyện Ngắn - Tản Văn - Tạp Văn,283,5.0,Nhà Xuất Bản Thanh Niên,24.39,125821800
1717,38223395,Tâm Lý Học Hài Hước (Tái Bản),Richard Wiseman,89000,62300,2156,Others,378,4.8,Unknown,30.0,134318800
1718,43775511,Tiếng Hàn Tổng Hợp Dành Cho Người Việt Nam - Sơ Cấp 1 (Bản Đen Trắng),Unknown,150000,120000,191,Others,57,5.0,Unknown,20.0,22920000
1719,7774991,Animorphs - Người Hóa Thú - Tập 6: Tù Nhân,Katherine Applegate,66000,26400,497,Truyện Giả Tưởng - Huyền Bí - Phiêu Lưu,12,4.8,Unknown,60.0,13120800
1720,145093422,Bóc Dán Hình Thông Minh IQ - EQ - CQ - Sticker For Kids Cuốn 3 (2-8T),Phan Minh Đạo,60000,37400,161,Kiến Thức - Bách Khoa,16,5.0,Nhà Xuất Bản Dân Trí,37.67,6021400
1721,186880516,Con Đường Của Real Madrid,Steven G. Mandis,135000,110000,155,Lĩnh Vực Khác,29,5.0,Nhà Xuất Bản Dân Trí,18.52,17050000
1722,145511903,Combo 2 cuốn: Giận (Tái Bản 2021) + Không Diệt Không Sinh Đừng Sợ Hãi ( Phát Triển Khả Năng Sống Thực Thị/ Tặng kèm Bookmark),Unknown,230500,230500,52,Sách Nghệ Thuật Sống Đẹp,7,5.0,Nhiều Nhà Xuất Bản,0.0,11986000
1723,3656561,Animorphs - Người Hóa Thú - Tập 3: Cuộc Đối Đầu,Katherine Applegate,63000,25200,565,Truyện Dài,20,5.0,Unknown,60.0,14238000
1724,65443438,Sách PACE Books - KPI thước đo mục tiêu trọng yếu (Key Performance Indicators) - David Parmenter,David Parmenter,195000,149700,256,Others,36,5.0,Nhà Xuất Bản Tổng Hợp Tp.Hcm,23.23,38323200
1725,70851273,Cách Netflix Xây Dựng Con Người: Sức Mạnh Của Văn Hóa Tự Do Và Trách Nhiệm,Patty Mccord,80000,64000,374,Others,41,4.8,Nxb Trẻ,20.0,23936000
1726,46755109,3000 Từ Vựng Cần Thiết Cho Kỳ Thi Năng Lực Nhật Ngữ N1,Arc Academy,125000,118750,145,Others,31,5.0,Nxb Trẻ,5.0,17218750
1727,183038072,Dự Án Phượng Hoàng,Gene Kim,249000,154500,53,Others,6,5.0,Nhà Xuất Bản Lao Động,37.95,8188500
1728,187934204,Nghệ Thuật Quản Lý Tài Chính Cá Nhân (Tái Bản 2022),Brian Tracy,159000,114000,52,Others,9,5.0,Nhà Xuất Bản Lao Động,28.3,5928000
1729,32592661,Vui học Thành Ngữ Tục Ngữ Ca Dao Bằng Tranh,"Mai Hương (Sưu Tầm, Biên Soạn)",66000,63700,54,Truyện Kể Cho Bé,5,5.0,Nhà Xuất Bản Phụ Nữ,3.48,3439800
1730,392577,Collins English For Business Speaking (Kèm CD),Unknown,168000,138000,514,Sách Học Tiếng Anh,30,4.6,Nhà Xuất Bản Tổng Hợp Tp.Hcm,17.86,70932000
1731,73222689,Pep Guardiola - Một Cách Thắng Khác,Guillem Balague,229000,155720,146,Tiểu Sử - Hồi Ký,30,5.0,Nhà Xuất Bản Hà Nội,32.0,22735120
1732,181699688,Husky Và Sư Tôn Mèo Trắng Của Hắn - Tập 3,Nhục Bao Bất Cật Nhục,169000,96900,353,Truyện Đam Mỹ,124,5.0,Nhà Xuất Bản Hà Nội,42.66,34205700
